submittedAt,name,category,subcategory,brand,description,price,costPrice,stockQuantity,unit,status,isFeatured,imageUrl,barcode,weightInGrams,shortDescription,netWeight,packageSize,unitsPerCarton,origin,ingredients,allergens,nutritionalInfo,servingSize,servingsPerPack,storageInstructions,shelfLifeDays,requiresRefrigeration,requiresFreezing,isOrganic,isHalal,isKosher,isVegan,isGlutenFree,nafdacNumber,tags
14/04/2026 10.04.14,Red Wine Le Sabbie Dell'Etna,Assorted Wine,Red Wine,Firriato,"Red Wine Le Sabbie Dell'Etna by Firriato is a premium Italian red wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",40800,,7,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613878/claude/red-wine-le-sabbie-dell-etna-406468.jpg,8002815406468,750,Firriato Red Wine Le Sabbie Dell'Etna – a distinguished Italian red wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|firriato|red|fine wine
14/04/2026 10.30.44,White Wine Le Sabbie Dell'Etna,Assorted Wine,White Wine,Firriato,"White Wine Le Sabbie Dell'Etna by Firriato is a premium Italian white wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",40800,,5,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613890/claude/white-wine-le-sabbie-dell-etna-406482.jpg,8002815406482,750,Firriato White Wine Le Sabbie Dell'Etna – a distinguished Italian white wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|firriato|white|fine wine
14/04/2026 10.36.26,White Wine Collio Pinot Grigio,Assorted Wine,White Wine,Cormons,"White Wine Collio Pinot Grigio by Cormons is a premium Italian white wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",28000,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613902/claude/white-wine-collio-pinot-grigio-012493.jpg,8015920012493,750,Cormons White Wine Collio Pinot Grigio – a distinguished Italian white wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|cormons|white|fine wine
14/04/2026 10.38.55,Red Wine Collio Merlot,Assorted Wine,Red Wine,Cormons,"Red Wine Collio Merlot by Cormons is a premium Italian red wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",28000,,4,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613919/claude/red-wine-collio-merlot-012011.jpg,8015920012011,750,Cormons Red Wine Collio Merlot – a distinguished Italian red wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|cormons|red|fine wine
14/04/2026 10.42.02,White Wine Collio Ribolla Gialla,Assorted Wine,White Wine,Cormons,"White Wine Collio Ribolla Gialla by Cormons is a premium Italian white wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",34700,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613931/claude/white-wine-collio-ribolla-gialla-012783.jpg,8015920012783,750,Cormons White Wine Collio Ribolla Gialla – a distinguished Italian white wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|cormons|white|fine wine
14/04/2026 10.48.20,White Wine Friuli Traminer,Assorted Wine,White Wine,Cormons,"White Wine Friuli Traminer by Cormons is a premium Italian white wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",26200,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613942/claude/white-wine-friuli-traminer-172654.jpg,8015920172654,750,Cormons White Wine Friuli Traminer – a distinguished Italian white wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|cormons|white|fine wine
14/04/2026 10.52.18,Supermocio Soft,Household,Mopping head,Vileda,Supermocio Soft by Vileda is a quality household product available at NigitTriple Supermarket.,9000,,4,Piece,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776613951/claude/supermocio-soft-005720.jpg,8001940005720,45,Vileda Supermocio Soft – quality household product for everyday use.,45g,Piece,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|vileda|mopping head
14/04/2026 10.52.49,Red Wine Friuli Refosco,Assorted Wine,Red Wine,Cormons,"Red Wine Friuli Refosco by Cormons is a premium Italian red wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",28750,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613965/claude/red-wine-friuli-refosco-042155.jpg,8015920042155,750,Cormons Red Wine Friuli Refosco – a distinguished Italian red wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|cormons|red|fine wine
14/04/2026 10.56.16,30m Transparent Film,Household,Film wrap,Zidar,30m Transparent Film by Zidar is a quality household product available at NigitTriple Supermarket.,3100,,10,Piece,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776613975/claude/30m-transparent-film-012585.jpg,8420700012585,75,Zidar 30m Transparent Film – quality household product for everyday use.,75g,Piece,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|zidar|film wrap
14/04/2026 10.56.42,White Wine Muller Thurgau,Assorted Wine,White Wine,St Michael Eppan,"White Wine Muller Thurgau by St Michael Eppan is a premium Italian white wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",40000,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776613988/claude/white-wine-muller-thurgau-607003.jpg,8004312607003,750,St Michael Eppan White Wine Muller Thurgau – a distinguished Italian white wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|st michael eppan|white|fine wine
14/04/2026 11.00.21,Sparkling Club Dei Saggi extra Dry,Assorted Wine,Sparkling Wine,Foss Marai,"Sparkling Club Dei Saggi extra Dry by Foss Marai is a premium Italian Italian wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",40250,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776614038/claude/sparkling-club-dei-saggi-extra-dry-111674.jpg,174822111674,750,Foss Marai Sparkling Club Dei Saggi extra Dry – a distinguished Italian Italian wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|foss marai|Italian|fine wine
14/04/2026 11.01.11,Tight Cling Film,Household,Cling Film,Marvel,Tight Cling Film by Marvel is a quality household product available at NigitTriple Supermarket.,4400,,40,Piece,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614049/claude/tight-cling-film-218532.jpg,5281001218532,100,Marvel Tight Cling Film – quality household product for everyday use.,100g,Piece,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|marvel|cling film
14/04/2026 11.04.46,Prosecco Extra dry,Assorted Wine,Sparkling Wine,Duplavilis,"Prosecco Extra dry by Duplavilis is a premium Italian rosé wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",22400,,6,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776614061/claude/prosecco-extra-dry-111694.jpg,174822111694,750,Duplavilis Prosecco Extra dry – a distinguished Italian rosé wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|duplavilis|rosé|fine wine|prosecco
14/04/2026 11.06.00,Aluminum Professional Pack 150mt,Household,Aluminum pack/foil,Mister pack,Aluminum Professional Pack 150mt by Mister pack is a quality household product available at NigitTriple Supermarket.,40000,,6,Piece,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614071/claude/aluminum-professional-pack-150mt-141504.jpg,8000713141504,1000,Mister pack Aluminum Professional Pack 150mt – quality household product for everyday use.,1.0L,Piece,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|mister pack|aluminum pack/foil
14/04/2026 11.08.24,Red Wine Barbera Alba,Assorted Wine,Red Wine,Massucco,"Red Wine Barbera Alba by Massucco is a premium Italian red wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",27550,,7,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776614089/claude/red-wine-barbera-alba-040290.jpg,8003905040290,750,Massucco Red Wine Barbera Alba – a distinguished Italian red wine with elegant character.,750ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~5 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|massucco|red|fine wine
14/04/2026 11.11.22,Extra sensation Gloove,Household,Thick hand gloves,Vileda,Extra sensation Gloove by Vileda is a quality household product available at NigitTriple Supermarket.,4500,,6,Pack,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614100/claude/extra-sensation-gloove-073944.jpg,4023103073944,35,Vileda Extra sensation Gloove – quality household product for everyday use.,35g,Pack,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|vileda|thick hand gloves
14/04/2026 11.14.40,Prosecco Superiore Corderie,Astoria Collection,Sparkling Wine,Astoria,"Prosecco Superiore Corderie by Astoria is a premium Italian rosé wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",49950,,3,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776614115/claude/prosecco-superiore-corderie-042825.jpg,8003905042825,1500,Astoria Prosecco Superiore Corderie – a distinguished Italian rosé wine with elegant character.,1500ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~10 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|astoria|rosé|fine wine|prosecco|Astoria
14/04/2026 11.15.44,Sponge cloth,Household,Sponge,Vileda,Sponge cloth by Vileda is a quality household product available at NigitTriple Supermarket.,5000,,10,Pack,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614126/claude/sponge-cloth-000213.jpg,8001940000213,45,Vileda Sponge cloth – quality household product for everyday use.,45g,Pack,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|vileda|sponge
14/04/2026 11.21.45,Glitzi Crystal 3in1,Household,Dish sponge,Vileda,Glitzi Crystal 3in1 by Vileda is a quality household product available at NigitTriple Supermarket.,3500,,30,Pack,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614137/claude/glitzi-crystal-3in1-004044.jpg,8001940004044,15,Vileda Glitzi Crystal 3in1 – quality household product for everyday use.,15g,Pack,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|vileda|dish sponge
14/04/2026 11.26.11,Ultra Acciaio,Household,Cleaning agent,CIF,Ultra Acciaio by CIF is a quality household product available at NigitTriple Supermarket.,5500,,7,Bottle,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614147/claude/ultra-acciaio-082003.jpg,8717644082003,480,CIF Ultra Acciaio – quality household product for everyday use.,480g,Bottle,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|cif|cleaning agent
14/04/2026 11.31.23,No-Lye Relaxer 7 salon pack Touch -ups,Household,Hair Relaxer,Mega Growth,No-Lye Relaxer 7 salon pack Touch -ups by Mega Growth is a quality household product available at NigitTriple Supermarket.,7800,,3,Carton,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614159/claude/no-lye-relaxer-7-salon-pack-touch-ups-506433.jpg,80253506433,850,Mega Growth No-Lye Relaxer 7 salon pack Touch -ups – quality household product for everyday use.,850g,Carton,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|mega growth|hair relaxer
14/04/2026 11.35.47,Sparkling Fashion Victim Special Edition Brut,Astoria Collection,Sparkling Wine,Astoria,"Sparkling Fashion Victim Special Edition Brut by Astoria is a premium Italian sparkling wine of exceptional quality. Crafted from the finest Italian grape varieties, it offers a well-balanced flavour profile. Perfect for dining, entertaining, or gifting.",35000,,5,Bottle,Active,Yes,https://res.cloudinary.com/nigittriple/image/upload/v1776614171/claude/sparkling-fashion-victim-special-edition-brut-041149.jpg,8003905041149,1500,Astoria Sparkling Fashion Victim Special Edition Brut – a distinguished Italian sparkling wine with elegant character.,1500ml,Bottle,6,Italy,,Sulphites,"{""calories"": 85, ""protein_g"": 0.1, ""carbs_g"": 2.5, ""fat_g"": 0, ""fiber_g"": 0, ""sodium_mg"": 5}",150ml,~10 servings,"Store in a cool, dark place at 12–15°C. Serve at appropriate temperature for wine type.",1825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,wine|Italian wine|astoria|sparkling|fine wine|Astoria
14/04/2026 11.37.07,Pavimenti Igienizzante _Talco e Muschio Bianco,Household,Cleaning agent,Ace,Pavimenti Igienizzante _Talco e Muschio Bianco by Ace is a quality household product available at NigitTriple Supermarket.,6000,,9,Bottle,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614181/claude/pavimenti-igienizzante-talco-e-muschio-bianco-703339.jpg,8001480703339,1000,Ace Pavimenti Igienizzante _Talco e Muschio Bianco – quality household product for everyday use.,1.0L,Bottle,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|ace|cleaning agent
14/04/2026 11.41.24,Pavimenti Igienizzante _Lavanda e Oli essenziali,Household,Cleaning agent,Ace,Pavimenti Igienizzante _Lavanda e Oli essenziali by Ace is a quality household product available at NigitTriple Supermarket.,7000,,1,Bottle,Active,,https://res.cloudinary.com/nigittriple/image/upload/v1776614193/claude/pavimenti-igienizzante-lavanda-e-oli-essenziali-703919.jpg,8001480703919,1000,Ace Pavimenti Igienizzante _Lavanda e Oli essenziali – quality household product for everyday use.,1.0L,Bottle,24,Italy,,,,See packaging,See packaging,"Store in a cool, dry place away from children.",1095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,household|ace|cleaning agent
